節点番号	X 座標 (mm)	Y 座標 (mm)	Z 座標 (mm)	各方向での変形量 (mm)
164	61.111	2.	11.111	48.499
165	66.667	2.	11.111	36.565
166	72.222	2.	11.111	26.02
167	77.778	2.	11.111	17.035
168	83.333	2.	11.111	9.7821
169	88.889	2.	11.111	4.4201
170	94.444	2.	11.111	1.108
171	5.5556	2.	16.667	209.48
172	11.111	2.	16.667	191.95
173	16.667	2.	16.667	174.51
174	22.222	2.	16.667	157.2
175	27.778	2.	16.667	140.12
176	33.333	2.	16.667	123.36
177	38.889	2.	16.667	107.05
178	44.444	2.	16.667	91.306
179	50.	2.	16.667	76.281
180	55.556	2.	16.667	62.125
181	61.111	2.	16.667	48.998
182	66.667	2.	16.667	37.063
183	72.222	2.	16.667	26.488
184	77.778	2.	16.667	17.438
185	83.333	2.	16.667	10.081
186	88.889	2.	16.667	4.5862
187	94.444	2.	16.667	1.1503
188	5.5556	2.	22.222	209.56
189	11.111	2.	22.222	192.05
190	16.667	2.	22.222	174.61
191	22.222	2.	22.222	157.32
192	27.778	2.	22.222	140.26
193	33.333	2.	22.222	123.52
194	38.889	2.	22.222	107.23
195	44.444	2.	22.222	91.507
196	50.	2.	22.222	76.501
197	55.556	2.	22.222	62.359
198	61.111	2.	22.222	49.239
199	66.667	2.	22.222	37.299
200	72.222	2.	22.222	26.705
201	77.778	2.	22.222	17.618
202	83.333	2.	22.222	10.207
203	88.889	2.	22.222	4.6497
204	94.444	2.	22.222	1.1648
205	5.5556	2.	27.778	209.56
206	11.111	2.	27.778	192.05
207	16.667	2.	27.778	174.61
208	22.222	2.	27.778	157.32
209	27.778	2.	27.778	140.26
210	33.333	2.	27.778	123.52
211	38.889	2.	27.778	107.23
212	44.444	2.	27.778	91.507
213	50.	2.	27.778	76.501
214	55.556	2.	27.778	62.359
215	61.111	2.	27.778	49.239
216	66.667	2.	27.778	37.299
217	72.222	2.	27.778	26.705
218	77.778	2.	27.778	17.618
219	83.333	2.	27.778	10.207
220	88.889	2.	27.778	4.6497
221	94.444	2.	27.778	1.1648
222	5.5556	2.	33.333	209.48
223	11.111	2.	33.333	191.95
224	16.667	2.	33.333	174.51
225	22.222	2.	33.333	157.2
226	27.778	2.	33.333	140.12
227	33.333	2.	33.333	123.36
228	38.889	2.	33.333	107.05
229	44.444	2.	33.333	91.306
230	50.	2.	33.333	76.281
231	55.556	2.	33.333	62.125
232	61.111	2.	33.333	48.998
233	66.667	2.	33.333	37.063
234	72.222	2.	33.333	26.488
235	77.778	2.	33.333	17.438
236	83.333	2.	33.333	10.081
237	88.889	2.	33.333	4.5862
238	94.444	2.	33.333	1.1503
239	5.5556	2.	38.889	209.32
240	11.111	2.	38.889	191.78
241	16.667	2.	38.889	174.31
242	22.222	2.	38.889	156.97
243	27.778	2.	38.889	139.85
244	33.333	2.	38.889	123.05
245	38.889	2.	38.889	106.69
246	44.444	2.	38.889	90.901
247	50.	2.	38.889	75.835
248	55.556	2.	38.889	61.645
249	61.111	2.	38.889	48.499
250	66.667	2.	38.889	36.565
251	72.222	2.	38.889	26.02
252	77.778	2.	38.889	17.035
253	83.333	2.	38.889	9.7821
254	88.889	2.	38.889	4.4201
255	94.444	2.	38.889	1.108
256	5.5556	2.	44.444	209.11
257	11.111	2.	44.444	191.54
258	16.667	2.	44.444	174.03
259	22.222	2.	44.444	156.64
260	27.778	2.	44.444	139.46
261	33.333	2.	44.444	122.59
262	38.889	2.	44.444	106.15
263	44.444	2.	44.444	90.287
264	50.	2.	44.444	75.148
265	55.556	2.	44.444	60.898
266	61.111	2.	44.444	47.707
267	66.667	2.	44.444	35.757
268	72.222	2.	44.444	25.233
269	77.778	2.	44.444	16.321
270	83.333	2.	44.444	9.2053
271	88.889	2.	44.444	4.0498
272	94.444	2.	44.444	0.97946
273	94.444	2.	0.	0.55326
274	88.889	2.	0.	3.2665
275	83.333	2.	0.	8.1861
276	77.778	2.	0.	15.174
277	72.222	2.	0.	24.037
278	66.667	2.	0.	34.574
279	61.111	2.	0.	46.579
280	55.556	2.	0.	59.854
281	50.	2.	0.	74.207
282	44.444	2.	0.	89.458
283	38.889	2.	0.	105.44
284	33.333	2.	0.	121.98
285	27.778	2.	0.	138.95
286	22.222	2.	0.	156.23
287	16.667	2.	0.	173.69
288	11.111	2.	0.	191.25
289	5.5556	2.	0.	208.86
290	0.	2.	0.	226.46
291	0.	2.	5.5556	226.7
292	0.	2.	11.111	226.9
293	0.	2.	16.667	227.05
294	0.	2.	22.222	227.13
295	0.	2.	27.778	227.13
296	0.	2.	33.333	227.05
297	0.	2.	38.889	226.9
298	0.	2.	44.444	226.7
299	0.	2.	50.	226.46
300	5.5556	2.	50.	208.86
301	11.111	2.	50.	191.25
302	16.667	2.	50.	173.69
303	22.222	2.	50.	156.23
304	27.778	2.	50.	138.95
305	33.333	2.	50.	121.98
306	38.889	2.	50.	105.44
307	44.444	2.	50.	89.458
308	50.	2.	50.	74.207
309	55.556	2.	50.	59.854
310	61.111	2.	50.	46.579
311	66.667	2.	50.	34.574
312	72.222	2.	50.	24.037
313	77.778	2.	50.	15.174
314	83.333	2.	50.	8.1861
315	88.889	2.	50.	3.2665
316	94.444	2.	50.	0.55326
317	100.	2.	50.	0.
318	100.	2.	44.444	0.
319	100.	2.	38.889	0.
320	100.	2.	33.333	0.
321	100.	2.	27.778	0.
322	100.	2.	22.222	0.
323	100.	2.	16.667	0.
324	100.	2.	11.111	0.
